2020-06-23T07:50:50.763Z  	Data Saved on retry 3
2020-06-23T07:50:50.764Z  	Data Saved on retry 3
2020-06-23T07:50:50.764Z  	Data 4
2020-06-23T07:50:50.766Z  	Data Saved on retry 4
2020-06-23T07:50:50.766Z  	Data 6
2020-06-23T07:50:50.770Z  	Data Saved on retry 6
2020-06-23T07:50:50.986Z  	Mqtt broker connected
2020-06-23T07:51:40.660Z  	Listening for messages
2020-06-23T07:53:06.149Z  	SIGINT signal received.
2020-06-23T07:53:06.160Z  	Mongoose connection disconnected
2020-06-23T07:53:18.200Z  	Database has been connected
2020-06-23T07:53:18.206Z  	Listening for messages
2020-06-23T07:53:18.206Z  	Data 1
2020-06-23T07:53:18.221Z  	Listening for messages
2020-06-23T07:53:18.224Z  	Listening for messages
2020-06-23T07:53:18.225Z  	Data 1
2020-06-23T07:53:18.231Z  	Data Saved on retry 1
2020-06-23T07:53:18.231Z  	Data 2
2020-06-23T07:53:18.234Z  	Data Saved on retry 2
2020-06-23T07:53:18.234Z  	Data 2
2020-06-23T07:53:18.237Z  	Data Saved on retry 2
2020-06-23T07:53:18.237Z  	Data 4
2020-06-23T07:53:18.240Z  	Listening for messages
2020-06-23T07:53:18.241Z  	Data Saved on retry 4
2020-06-23T07:53:18.241Z  	Data 3
2020-06-23T07:53:18.243Z  	Data Saved on retry 3
2020-06-23T07:53:18.243Z  	Data Saved on retry 3
2020-06-23T07:53:18.244Z  	Data 4
2020-06-23T07:53:18.245Z  	Data Saved on retry 4
2020-06-23T07:53:18.245Z  	Data 6
2020-06-23T07:53:18.255Z  	Data Saved on retry 6
2020-06-23T07:53:18.503Z  	Mqtt broker connected
2020-06-23T07:54:08.142Z  	Listening for messages
2020-06-23T07:58:16.739Z  	SIGINT signal received.
2020-06-23T07:58:20.832Z  	Database has been connected
2020-06-23T07:58:20.842Z  	Listening for messages
2020-06-23T07:58:20.842Z  	Data 1
2020-06-23T07:58:20.856Z  	Listening for messages
2020-06-23T07:58:20.860Z  	Listening for messages
2020-06-23T07:58:20.861Z  	Data 1
2020-06-23T07:58:20.867Z  	Data Saved on retry 1
2020-06-23T07:58:20.867Z  	Data 2
2020-06-23T07:58:20.870Z  	Data Saved on retry 2
2020-06-23T07:58:20.870Z  	Data 2
2020-06-23T07:58:20.872Z  	Data Saved on retry 2
2020-06-23T07:58:20.872Z  	Data 4
2020-06-23T07:58:20.874Z  	Listening for messages
2020-06-23T07:58:20.875Z  	Data Saved on retry 4
2020-06-23T07:58:20.876Z  	Data 3
2020-06-23T07:58:20.878Z  	Data Saved on retry 3
2020-06-23T07:58:20.878Z  	Data Saved on retry 3
2020-06-23T07:58:20.878Z  	Data 4
2020-06-23T07:58:20.880Z  	Data Saved on retry 4
2020-06-23T07:58:20.880Z  	Data 6
2020-06-23T07:58:20.884Z  	Data Saved on retry 6
2020-06-23T07:58:21.136Z  	Mqtt broker connected
2020-06-23T07:58:44.014Z  	SIGINT signal received.
2020-06-23T07:58:44.020Z  	Mongoose connection disconnected
2020-06-23T07:58:47.807Z  	Database has been connected
2020-06-23T07:58:47.813Z  	Listening for messages
2020-06-23T07:58:47.813Z  	Data 1
2020-06-23T07:58:47.827Z  	Listening for messages
2020-06-23T07:58:47.830Z  	Listening for messages
2020-06-23T07:58:47.831Z  	Data 1
2020-06-23T07:58:47.835Z  	Data Saved on retry 1
2020-06-23T07:58:47.835Z  	Data 2
2020-06-23T07:58:47.838Z  	Data Saved on retry 2
2020-06-23T07:58:47.838Z  	Data 2
2020-06-23T07:58:47.840Z  	Data Saved on retry 2
2020-06-23T07:58:47.840Z  	Data 4
2020-06-23T07:58:47.843Z  	Listening for messages
2020-06-23T07:58:47.845Z  	Data Saved on retry 4
2020-06-23T07:58:47.845Z  	Data 3
2020-06-23T07:58:47.847Z  	Data Saved on retry 3
2020-06-23T07:58:47.848Z  	Data Saved on retry 3
2020-06-23T07:58:47.848Z  	Data 4
2020-06-23T07:58:47.850Z  	Data Saved on retry 4
2020-06-23T07:58:47.850Z  	Data 6
2020-06-23T07:58:47.851Z  	Data Saved on retry 6
2020-06-23T07:58:48.081Z  	Mqtt broker connected
2020-06-23T07:59:05.811Z  	SIGINT signal received.
2020-06-23T07:59:05.823Z  	Mongoose connection disconnected
2020-06-23T08:02:01.937Z  	Database has been connected
2020-06-23T08:02:01.944Z  	Listening for messages
2020-06-23T08:02:01.945Z  	Data 1
2020-06-23T08:02:01.958Z  	Listening for messages
2020-06-23T08:02:01.962Z  	Listening for messages
2020-06-23T08:02:01.962Z  	Data 1
2020-06-23T08:02:01.966Z  	Data Saved on retry 1
2020-06-23T08:02:01.966Z  	Data 2
2020-06-23T08:02:01.968Z  	Data Saved on retry 2
2020-06-23T08:02:01.969Z  	Data 2
2020-06-23T08:02:01.971Z  	Data Saved on retry 2
2020-06-23T08:02:01.971Z  	Data 4
2020-06-23T08:02:01.973Z  	Listening for messages
2020-06-23T08:02:01.974Z  	Data Saved on retry 4
2020-06-23T08:02:01.974Z  	Data 3
2020-06-23T08:02:01.976Z  	Data Saved on retry 3
2020-06-23T08:02:01.977Z  	Data Saved on retry 3
2020-06-23T08:02:01.977Z  	Data 4
2020-06-23T08:02:01.979Z  	Data Saved on retry 4
2020-06-23T08:02:01.979Z  	Data 6
2020-06-23T08:02:01.981Z  	Data Saved on retry 6
2020-06-23T08:02:02.212Z  	Mqtt broker connected
